Gene	log10p	es
15513	MYO18B	0.0393484453026169	0.170220958915272
15514	COX4I2	0.00788304831981103	-0.0432253916310721
15515	GTPBP3	0.63573599265592	0.00441829079532727
15516	GPT2	1.50963912149653	-0.0811086412885672
15517	BEX2	0.730735652444578	0.0857318749929684
15518	LNX1	0.759284763561341	-0.0199042998256334
15519	MGARP	0.211734332260999	-0.105030564984322
15520	IRS4	0.573501831362227	-0.0740087390870979
15521	HDGFL2	1.31995637389685	-0.00402525577819286
15522	PIGO	0.524712666078783	0.10872979114929
15523	PLEKHA8	0.459316503704546	-0.0203927681357536
15524	SPSB2	0.303608234451336	0.131225189118346
15525	OGT	0.288633954439922	-0.39017095605342
15526	CBX2	0.11995121297522	-0.125343764197656
15527	CNDP1	0.104153483203069	0.126447825614431
15528	UNC119B	1.10463475767692	-0.306437539993345
15529	USP30	0.0422885254698307	0.0327664074662631
15530	FUT10	0.0531864068897233	0.157087246829554
15531	PCGF1	0.330246259419269	0.156892128044943
15532	CDC42BPA	0.232062404725765	-0.124150220296026
15533	ZNF577	0.0659018722026349	0.0346811389982019
15534	CRACR2A	0.0490274549119996	-0.0357547412192034
15535	TRIM51	1.33176016419997	0.0246132390089747
15536	MPV17L2	1.89999918495541	-0.0701628428827041
15537	GPR65	0.357512094352649	-0.055864042731323
15538	ZNF607	2.8328045365716	-0.184905228265432
15539	NAA11	1.61090352872233	-0.0516273149763347
15540	KMT5C	1.95167165712845	-0.285435736708376
15541	TUBA1C	0.84957042651065	-0.244115516878689
15542	LINC00467	0.203369955617405	0.159055223454262
15543	PYROXD2	0.166589042823791	-0.0168467088389605
15544	C19orf48	0.479699336838671	0.0386885386037076
15545	RAE1	1.37982970366688	-0.818839283971596
15546	MFSD9	2.58806253421447	-0.00591288036059904
15547	NFKBID	0.619839796645679	-0.05666388035929
15548	OFD1	0.142425262145364	-0.214000470235996
15549	BUD13	0.59867515582053	-0.19675259611376
15550	PLCD4	0.910492658290504	0.0187162155501867
15551	PLPP7	0.174470511471328	0.00280577583903626
15552	RTN4IP1	0.30472850075198	0.0331466549523515
15553	TXNDC17	0.0478263089572331	0.0838512380799464
15554	IL17RC	0.590098507528452	-0.0372271546501827
15555	SEMA7A	0.0986196537777021	-0.205144686702184
15556	POLR2J4	0.193974676087591	0.169629949537524
15557	LMNB2	0.172380465032017	-0.155093008440907
15558	FCRLA	0.867387845681632	-0.00868530274831347
15559	CILP	0.648549544042898	-0.0328784585843669
15560	ADTRP	1.46210981817432	0.0118487145655692
15561	USMG5	0.273772349550685	-0.20411805985988
15562	ABHD14B	0.807810203232234	0.0708147433891504
15563	ZNF496	0.0996825848729712	-0.0371248031723369
15564	RAX2	0.557516370259732	0.029478935277622
15565	GALR3	0.248874100265307	0.0365638723764125
15566	HPDL	0.694535816165566	-0.027866575757041
15567	PHF5A	0.113830703495774	-1.06566462038124
15568	TRIM52	0.312550470174086	-0.351365170526539
15569	ZNF503	0.0396552587448787	-0.130448761789615
15570	LRCH3	0.340660260343013	-0.014935425241468
15571	KLHL22	0.195328923057201	-0.0353458090481787
15572	RIOX2	1.3287031585	-0.0815325481016145
15573	TMEM25	0.314330844435037	0.0378804057822436
15574	PTPN5	0.317423169966067	-0.11078385186752
15575	HAVCR2	0.225973335071207	-0.0461120330890323
15576	CBR4	1.54836717659885	-0.167316963300428
15577	GEMIN2	0.251569739321743	-0.114138994581051
15578	RSPO3	0.482335076195106	0.00351087652796069
15579	ZC3H10	0.144273763689634	0.0334563243491493
15580	ADGRG7	0.0424854138122917	-0.116240366167756
15581	ZNF514	0.161123796104507	-0.0601516017196727
15582	PARP10	1.42995922035029	-0.0543678720918374
15583	ZBTB45	0.215149632180043	-0.330227424333117
15584	MFSD2A	0.254865857527341	-0.0285661879767262
15585	RPUSD4	0.387606143327087	-0.0808868873932768
15586	AIFM2	0.693616705035456	-0.0176474055330549
15587	C1orf198	0.201087823722838	-0.0416001964250246
15588	SPPL2A	0.200892508800284	0.0554819870857423
15589	SLC7A3	0.816415944708454	0.0260521985602682
15590	ZSCAN10	1.00407340841791	0.0172728584126302
15591	POMGNT2	1.2829252197768	-0.375846800039418
15592	FBXO18	2.25452162936142	0.159388029252012
15593	LINGO1	0.0560689580578279	0.0589010432622883
15594	ATAD1	0.226179566792915	-0.0373398835465919
15595	TBRG1	0.299407856017075	-0.0645481445759719
15596	PLXDC2	0.589417643771938	-0.0139094729465855
15597	TMTC4	0.342781867170649	-0.000719718832457874
15598	RGS5	0.808218127984637	-0.0130700160793307
15599	RNFT2	0.315471047944913	0.00630178532844294
15600	NFATC2IP	0.0105600185437992	-0.051873156001886
15601	CEP89	0.773929910615436	-0.0464404626661152
15602	ARHGEF39	0.121996451591965	0.068000223868487
15603	FAM136A	0.226390865305269	-0.125800859943014
15604	C9orf3	0.0376757752960835	0.014901998197805
15605	MAP4K3	0.251051803012702	-0.0461576739496612
15606	TMEM87B	0.0964445128661972	-0.063218494634011
15607	ZNF382	0.225286444669692	0.0291249905163496
15608	SLC35B4	0.301510532113547	-0.00888984899736156
15609	ATOH8	0.024615678075861	-0.236337760629309
15610	ZNF587	0.082333739882065	0.0255917944258059
15611	UTP4	0.87357044670714	-0.64995821750974
15612	LRP11	0.351415611350794	-0.0144719636447685
15613	PPP1R15B	0.260093423735696	-0.254755347279713
15614	PRSS12	0.723956301523819	-0.120752496877481
15615	ALG10	0.0226821690568177	-0.0455831998518164
15616	FIZ1	0.918728404601058	0.0393888382759158
15617	FAM104A	0.777212233930862	-0.0589311161484301
15618	ZNF566	0.29088204308378	0.030111226706851
15619	DIRC2	0.111961776096998	0.0827063333884608
15620	TMEM209	0.153166631978934	-0.0496064013994886
15621	FIBCD1	0.489972449609009	-0.0542798462050211
15622	PPM1D	0.623871207069241	-0.0651871257863072
15623	MASTL	0.253875850482041	-0.365097385769537
15624	RAB2B	0.697829246079329	-0.169786289543668
15625	RITA1	0.448313446243746	-0.0148845096452441
15626	MEDAG	0.536748322441635	0.0421685013340088
15627	ZFYVE19	0.086716666592205	-0.0460371430371069
15628	ZNRF1	0.419960811826743	0.0807929123405552
15629	ATG4C	0.114798211175117	-0.103704036207866
15630	MUM1	0.0934960211813671	0.019130899149753
15631	CORO6	0.220247969624631	-0.202649787072997
15632	HSH2D	0.253772737873823	-0.130819224571524
15633	WDR73	0.026901614537171	-0.0961065087929706
15634	ABHD13	0.00464492688154157	-0.0196888514058307
15635	LTV1	1.26544504808098	-0.489382678468147
15636	SERAC1	0.578988700423291	-0.116988116824747
15637	PPFIBP2	0.864839618754647	0.0241815526138868
15638	PRPF38A	0.670080550927204	-0.657404255015277
15639	CGNL1	0.223485447728508	0.091105972676137
15640	MICALCL	1.03531361319258	0.086760080527507
15641	MPND	0.68059907342625	-0.0251210715271253
15642	NUDCD1	0.514889983217732	-0.0230905630836161
15643	RELT	0.6288902912028	-0.0522160493425657
15644	SYTL1	0.787918683155517	-0.0520691411908379
15645	UBASH3B	0.404468260782118	-0.0644100908804527
15646	PPFIBP1	1.13214502310801	-0.0518986177633713
15647	CCDC183	0.663396994534745	0.022927340434445
15648	FBXL20	0.794220671501949	-0.0396760758265663
15649	AJUBA	0.097821016686554	-0.104821472201659
15650	IGSF21	0.100184680224546	-0.0030061367229455
15651	LSM10	0.152229831125598	0.0940258803267684
15652	PNMA6A	0.630930407365362	-0.0237511394260039
15653	TOX2	0.433401484491904	0.0903913095290525
15654	PPFIA4	0.0438370660575887	-0.0524134957304116
15655	ATG4D	0.182441795671762	-0.112434971870729
15656	MFSD5	0.101163853769465	-0.342244648330986
15657	DISP1	0.232964238287958	0.0121192474386484
15658	FRMD5	0.115171497052164	-0.0795966396469124
15659	RANBP3	0.0576985849239658	-0.00454320552940099
15660	ARHGAP19	0.997908094552434	-0.12363046972906
15661	COX14	0.271436430827909	-0.0538544913692857
15662	PPP1R16A	0.373752923474395	0.0125964313459002
15663	PPFIA2	0.580763719596293	-0.0484895601028407
15664	RBM17	0.830571909415732	-0.997629874815482
15665	UBL7	0.00117483525016643	-0.159970472384332
15666	PPFIA1	0.228973747259333	-0.282821881181986
15667	RERG	0.330469876426626	-0.0389862754904258
15668	PHYKPL	0.00577658099816782	0.0670418077970512
15669	SLC43A1	0.657065515190932	0.107103272844904
15670	TCEAL3	0.072926035735707	-0.02264567697325
15671	TMEM128	2.22012426698185	-0.00934614717736283
15672	TMEM141	0.0385389511983602	-0.0158229201080822
15673	USP45	0.0139148335916055	-0.0379770693478346
15674	C11orf70	0.359969262557605	-0.00377794240695252
15675	TMEM241	0.92289062856371	-0.0807406722585025
15676	PKP4	0.513869508018537	-0.185205618545585
15677	REPS1	0.168156562363683	0.0304670551049065
15678	TMEM60	0.336664002178179	-0.106077178106916
15679	SMIM3	0.802840148931396	0.0244180097708108
15680	PIK3R3	0.121113035709325	0.123230496361747
15681	PEX3	0.0724241083133477	-0.151064865379773
15682	PARG	0.191020322261415	-0.269551217293572
15683	CNTNAP1	0.541344329097858	0.0489425060205176
15684	ENC1	0.227739281202833	-0.00614784874477256
15685	NIPSNAP1	0.00733489511181066	-0.0570476115775577
15686	NDST2	0.415614684675391	-0.0153500605882535
15687	MMP23B	0.251711432040662	0.000233580491146276
15688	MMP23A	0.0666970224652158	0.00736775859953096
15689	LIPF	0.338467786192911	-0.149044362591442
15690	KCNAB2	0.259532742902486	0.0111600001591645
15691	ITGA10	0.0536804804636028	-0.0471118792229464
15692	ITGA8	0.289053775706304	-0.0590296512359699
15693	IKBKG	0.117353703927127	-0.0185985078760219
15694	ELP1	0.0478092047937603	-0.0178354912555465
15695	IFITM1	0.797786130011942	0.0655082524720149
15696	HAT1	0.136216155166622	-0.0369224471580986
15697	GCM1	0.0279943390881537	-0.0295421008282484
15698	GAS7	0.607890407782483	-0.0513368196440286
15699	HIST1H2AH	0.639611627110458	0.120409755941491
15700	HIST1H2BK	0.895272473759157	0.0680360344152063
15701	DGKZ	0.187901491521655	-0.0678885492303139
15702	DGKE	1.40134015405995	0.0454081990627918
15703	DGKD	0.354776048990657	-0.016923914962148
15704	DDO	0.350858262297511	0.00832534513071523
15705	KRTAP9-4	0.324750857260823	0.107602473567952
15706	KRTAP4-1	0.105295507340651	0.111300136298296
15707	KRTAP4-5	0.0993577527756101	0.100588060419171
15708	CYP4F2	1.51349974249398	-0.072036143478757
15709	KRTAP4-2	0.155147835656225	0.0264963762437448
15710	CST7	0.807204619118209	0.0406844283045922
15711	ATCAY	1.52298883681854	0.0403813407776967
15712	COL27A1	0.374131335564411	-0.0490944092345052
15713	YBX3	1.27939741955148	0.0756089897113108
15714	PPIL4	0.123473214084834	-0.157803448864128
15715	PAQR8	0.582042329179242	-0.0603449224047502
15716	BAGE5	0.675125777653386	-0.215395643866553
15717	BAGE4	0.191838857661262	-0.196298988808242
15718	BAGE3	0.0850424435566235	0.395400114664577
15719	BAGE2	0.00380749840899046	0.11796890219311
15720	CPZ	0.858891337254986	-0.0508456180820927
15721	ABCC11	0.895290287340696	-0.0127071368718384
15722	LGALS12	1.02787418698855	-0.18450264477273
15723	COPS3	0.177968422530729	-0.888891088935327
15724	CHST1	0.0760109166366582	-0.148785561205325
15725	CBX4	1.70724629858967	-0.0490633200907463
15726	DGCR6L	0.15050962589785	-0.00673422212786108
15727	CAMK1	0.50514324920028	-0.014389064600848
15728	SYDE1	1.01734425603674	-0.0604510435481471
15729	TRIM5	0.0771291765428309	0.0570979445117341
15730	ZCCHC3	0.249651966480652	-0.0766754505978222
15731	ALG2	0.363558807982319	0.0675737205215924
15732	MYLK2	0.117585445095733	-0.0633664531341168
15733	BCAS1	0.0977352941997386	0.157463085218901
15734	MICALL1	0.0741468496267235	0.015550789236433
15735	BARX2	0.287020236750161	-0.0200858985326079
15736	API5	0.469582978738856	0.030224976195608
15737	FAM207A	0.14240265736715	-0.159125992797569
15738	RGS8	1.3984771562456	0.112512546109217
15739	AGPS	0.0691667893164605	-0.0255443481075017
15740	EAF1	1.19528306682098	-0.0566411626367558
15741	DNAJC14	0.369825167227716	0.0772756059326928
15742	NKD1	0.750417228473753	-0.0700593892240091
15743	NKD2	0.062938214963371	0.100792066937271
15744	PPFIA3	0.545673920620127	0.0453654582035228
15745	SLC22A16	0.314889512350284	0.0740117958729001
15746	SLC45A3	0.0693284195910372	-0.0517360849451964
15747	RHPN2	0.0978594008545037	-0.0247411068299653
15748	ZIC5	0.124653071269699	-0.0731481896051843
15749	CCNB3	1.78417513355476	-0.471790876178955
15750	APOL1	0.0126505122550713	-0.254124771643222
15751	LMO4	0.19286499252787	-0.130223989093165
15752	ZCRB1	0.610003729795987	-0.167925332493729
15753	CABS1	0.181078898957891	-0.0393925640666116
15754	STON2	0.640513557623014	-0.114134316901818
15755	PIR	0.655804176930151	0.159428812425918
15756	DOCK7	0.284533055850518	0.065363580179366
15757	HELZ2	0.996429832955485	0.111222980535787
15758	KNDC1	1.63103921604622	0.010210810939739
15759	DCLK3	0.0635362535040082	-0.0565004924505734
15760	LRRCC1	0.247517806584679	-0.0481279665922157
15761	CNTNAP4	0.325985969093119	0.0528442869277356
15762	ZFHX2	0.689318438613977	0.0164134562477694
15763	KIAA1755	0.679428478371703	-0.0285893393720321
15764	CGGBP1	0.533609234305645	0.107263451568594
15765	ITPRIP	0.660951809243664	-0.0788491796394339
15766	UNK	1.00175876105	-0.044951263273604
15767	CFAP74	0.4588890937945	-0.07812792505264
15768	TSPYL5	0.375262527652392	-0.319471763141764
15769	DISP2	0.931125025804423	0.0256636985515814
15770	TNKS1BP1	0.480867701985107	-0.266639753628937
15771	DIXDC1	0.387492790361972	-0.0207216979581192
15772	CEP295	0.825062570779423	-0.350590365226486
15773	AP3B1	0.249862250276243	0.0105364544134722
15774	ZNF518B	0.0185795359652646	0.121187862522388
15775	TANC1	0.148784922107263	0.067707684336518
15776	FHDC1	0.464820248232991	-0.016927987373854
15777	SSH2	0.450028523290739	-0.0601527492862969
15778	SELENOI	0.0603449039450191	0.00062779068160435
15779	FCN3	0.195799582534622	-0.0345919664509591
15780	GFM1	0.380109613050618	-0.225231824705926
15781	SCIN	0.472874361182178	-0.0169094625540881
15782	CCDC65	0.464020895644612	0.0462948407009438
15783	DNAJC5B	1.36709287743297	-0.12028736708729
15784	BLZF1	0.428061852402304	-0.0774919288657785
15785	TSLP	0.392503136123253	0.0092477482759941
15786	PSKH2	0.100785788044301	0.0174675557528579
15787	LGR5	0.228046515016678	-0.0534208726000242
15788	MAPKAPK5	0.0922713982120818	-0.233777506433815
15789	SCRT2	0.0369454649541671	-0.0186113190448413
15790	MBD3L1	0.248509261735234	-0.0992609145871357
15791	INE1	0.836411835986384	0.135370979099188
15792	BHLHE40	0.393734796587122	-0.030120670677819
15793	PIAS1	0.0535095010550958	-0.0201898742808046
15794	CDC14B	0.0667692569369387	-0.299750943663218
15795	CDC14A	0.263198416207943	-0.131700571118654
15796	GALP	0.119169130977374	0.0276541309453748
15797	TCAP	1.43621179061578	0.0397160713723168
15798	CDK10	0.342051238822597	-0.0215478807765025
15799	PRPF18	0.563956314946196	-1.13940838854886
15800	DEGS1	0.251664019877951	0.0545108063989106
15801	DENR	0.131581530711735	-0.344120211342778
15802	THOC5	0.660359986434138	-0.41176771231387
15803	KMO	0.316385229729708	0.149076257121661
15804	PDXK	0.104909407936017	-0.0716079371809812
15805	MADD	0.034873690596305	0.0632767690896578
15806	MKNK1	0.00175336059378441	0.00749840919357791
15807	CAV1	0.0894620532318634	-0.0488278700042332
15808	KHSRP	0.381075915897269	-0.218021060245176
15809	PDLIM4	0.0316919377811521	-0.0536812588181206
15810	CASK	0.394202097249398	-0.0879683898770445
15811	AKR7A2	0.199249361479201	-0.0160141132887132
15812	PRKRA	0.0347232988727723	-0.102123476551011
15813	STK16	0.253022362838785	-0.104920148374649
15814	TMEFF1	0.108036282871862	0.114916004942941
15815	SCARF1	0.0543333339303265	-0.0355995359603422
15816	CAV2	0.0930797931746473	0.0779663694329618
15817	LY6D	1.11352570808242	-0.082281422136105
15818	GTPBP10	0.143427607150259	-0.0642752968334679
15819	CAV3	0.392705101690443	0.0125674696585305
15820	OR6A2	0.153147685357408	-0.296370744176848
15821	ACTL6A	0.988853499329175	-0.694350003868907
15822	RUNX2	2.99458188573751	-0.028587784707429
15823	TNFSF11	0.0659924359063398	0.0476351404546835
15824	RGS20	0.471039590403878	-0.0320819990111463
15825	SLC25A12	0.312151756023118	0.0716442701147967
15826	PLA2G4C	0.132051424251976	0.0217800763743937
15827	RUVBL1	0.33971818600522	-1.33518836746135
15828	RDH16	0.165335361047718	-0.0290314535031924
15829	KLF7	1.12232421738698	0.0467051952796208
15830	RUNX1	0.0954217480459769	-0.0402030254187832
15831	PLPP1	0.661422777528393	-0.187096092953707
15832	PLPP2	0.149532264644886	-0.0390450966938506
15833	PLPP3	0.0423478025972115	-0.20065000426009
15834	STC2	0.80910053336007	-0.261198522346222
15835	USO1	0.262079352554356	-0.0700963362718579
15836	CADPS	0.468708725104535	0.0518776648098354
15837	RUNX1T1	0.683036833595811	0.0310337173094886
15838	CDK13	0.0959224116855421	-0.206637918708955
15839	PDE8B	0.483778092127213	-0.0235360922791322
15840	ASMTL	0.731661417459	-0.112098032897719
15841	PSMG1	0.247325895929521	-0.40424611610615
15842	RFXANK	2.1292094498168	0.0786383562122798
15843	TP63	0.627660063380584	-0.129950626150263
15844	CBFA2T3	0.204213772551841	-0.0592857673368023
15845	HSD17B6	0.826822485195532	0.0514298154073637
15846	SKAP1	0.376631564932798	-0.119241232191144
15847	DNAH17	0.546317884669323	0.0070983573097007
15848	UNC5C	1.34801243168886	-0.0293323485071769
15849	RTCA	0.0207390950776007	0.0601990101317381
15850	RNASET2	0.103881485321085	-0.0493646237293136
15851	EIF4EBP3	0.134455559852181	-0.0924912547515475
15852	OASL	0.411377729410269	-0.0167359500736271
15853	AOC3	0.187030508582732	0.0104747368743333
15854	RUNX3	0.17835237458354	-0.0483375536878331
15855	PCDHGB4	0.231462528580772	0.0944354766201037
15856	DCHS1	0.316671476122313	0.0678359286620951
15857	PTCH2	1.10047463568809	-0.0838101234271977
15858	AKR1C3	0.477345748042609	-0.0185138579159975
15859	KCNK5	1.07328427675476	-0.0503841147426463
15860	CHRD	0.578552473280797	-0.101455539737759
15861	ABCB11	0.0818449574445782	-0.0652916871151443
15862	NCOA1	0.215740776495369	0.00832817956699872
15863	LAMTOR3	0.480057014074142	0.0509361904782011
15864	CBFB	0.421257962355321	-0.026011363575527
15865	NUMB	1.49156925195495	0.00161349156095488
15866	SOCS1	0.264881104500432	0.00165302743003524
15867	DDX3Y	1.14545493551429	-0.093873801916982
15868	PDE5A	0.141683525419019	-0.0475370364426906
15869	DYNLL1	0.0303601605417233	-0.0263944752204728
15870	TNKS	0.595676970153541	-0.0818344021906691
15871	ALDH4A1	1.81881069278604	-0.0425396102055006
15872	SERPINA6	0.966665248744274	-0.0182252912740861
15873	IRS2	0.157029060380005	0.00818054692399868
15874	EIF3A	0.917733115867979	-1.25699335109444
15875	EIF3B	0.908506436939437	-1.54324402316943
15876	EIF3D	0.487237781020192	-1.13031495241142
15877	EIF3F	0.364460907450572	-0.912824741689992
15878	EIF3G	0.100689879644376	-1.32744918598279
15879	EIF3H	2.12470068411947	-0.70942018989432
15880	EIF3I	0.311612993321166	-1.02370261941432
15881	EIF3J	0.78816459778257	-0.30007679548217
15882	CBL	0.138439708515339	0.00428159435143182
15883	SLC4A4	0.721501882566284	-0.0228386688016338
15884	EIF4G3	0.319066553422899	-0.135314762987013
15885	VAMP4	0.77799194197198	-0.0782747481949196
15886	STX16	0.47867310509851	0.26912750443878
15887	STX11	0.692272883379794	0.0728081817658455
15888	BECN1	0.775516771109814	-0.0402616710443756
15889	CBLB	0.297273464725837	0.0251741125667231
15890	JMJD7-PLA2G4B	0.312804007077557	-0.00967082937121064
15891	PEA15	0.146366982149843	-0.0504803206094799
15892	SRSF9	0.558942846736333	-0.135767294126952
15893	MARCO	0.443242926384649	-0.10190988116183
15894	KRT38	0.0263089193315824	0.087704102122623
15895	KRT37	0.209560136665922	0.0444961882390252
15896	KRT36	0.121225244900619	-0.0448001476173599
15897	CBLN1	0.278998070128545	0.00696589747889038
15898	JRKL	0.515917595789499	0.028352770036606
15899	HYAL2	0.639034424432175	-0.0413174661602273
15900	GALNT4	0.429812414224829	0.117277592629785
15901	DGAT1	0.125914272524191	-0.0159303519922896
15902	CDC23	0.297501246420605	-0.852244564258836
15903	S1PR4	0.165667756829058	0.00528881850523883
15904	ACTN1	0.61496947934271	-0.124498098886884
15905	DNAH11	1.08259041510965	0.0611261144218054
15906	B4GALT4	0.2790576796598	-0.13764217892447
15907	B4GALT3	0.235832831055171	-0.121615143978068
15908	B4GALT2	0.204654760149646	0.040968574400486
15909	B3GALT4	0.654294472568175	0.0730340094992753
15910	B3GALNT1	0.094055490811838	-0.0166455781397646
15911	B3GALT2	0.0546041320791904	0.0903179905359876
15912	B3GALT1	0.945859946565092	-0.0387202271823325
15913	SERPINH1	0.969687583901799	-0.324038484923099
15914	SERPINB7	0.442659496154811	-0.0256449319544839
15915	TNK1	0.150100210642041	-0.0369180278778401
15916	PAGE1	0.344763747645363	-0.0556171042844168
15917	ABCC3	0.0546052770648891	-0.0176082602969266
15918	NOL4	0.321780679711516	-0.194334903930076
15919	TRADD	0.377310318981057	-0.069209931191995
15920	PNPT1	1.56738879753109	-0.726164121559902
15921	TNFRSF25	0.00485072012385424	-0.0672954386610133
15922	MBTPS1	1.86148521557157	-0.127303111576838
15923	EDF1	0.531147059859575	-0.102196316810565
15924	CTSF	0.181124639725264	-0.0361362599397784
15925	SNX4	0.0126321855230319	0.0389256873665286
15926	SNX3	0.0677257492889051	-0.0683362252496714
15927	URI1	0.185923021300004	-0.449479643075614
15928	EED	0.880403635033227	-0.0691039288014024
15929	CTNNAL1	0.861686950861153	0.0247568412093442
15930	ADAM19	0.347730782526388	-0.0534149035301422
15931	GBF1	0.263376928025111	-0.364930347235272
15932	CBR1	0.168973616476366	-0.0286488866588621
15933	RNMT	0.303710911652488	-0.0609935099677731
15934	RNGTT	0.275738860392112	-0.559812062453193
15935	GPAA1	0.241786371060883	-0.0978718129074769
15936	MYH13	0.742029054025692	0.278876370253333
15937	MYOM1	2.19996440548352	-0.0735432194263119
15938	RIPK1	0.513634688963462	0.0840020713602248
15939	CRADD	0.260093175939115	-0.0910357085256547
15940	HRK	0.477133793541334	0.0564237949890576
15941	CBR3	1.776571833304	0.0230648826814418
15942	TNFSF14	0.439220575120595	-0.00883898242031261
15943	TNFSF13	0.0545835512487039	-0.174836518290421
15944	TNFSF12	0.809932545087888	-0.0989883536002393
15945	TNFSF10	0.491898396813592	-0.192507839828123
15946	ADAM23	0.895681997175817	-0.0947327400501596
15947	ADAM21	0.453862250740954	-0.0838438035472472
15948	ADAM20	1.56812942288541	0.0586899289777109
15949	ADAM18	0.202485725301307	0.0171937557976209
15950	ADAM15	0.146011307667342	0.00557700488117048
15951	ADAM9	0.763929100841266	0.113112592368395
15952	ADAM7	1.1256817764804	-0.0547378667644837
15953	CDS2	0.842125450939432	0.0690391904877307
15954	PABPC4	0.29908293437824	-0.156364578030845
15955	CD164	0.720735421302143	0.0550484606609393
15956	TNFRSF14	0.0949074094856598	0.0233740779342316
15957	RAB11A	0.560760882492189	-0.0575511076685927
15958	RIPK2	0.474024789949936	-0.016568011390597
15959	TNFRSF6B	0.28890423927487	0.065456967270284
15960	FADD	0.141162164779871	-0.0930750849871143
15961	SNAP23	2.04653124191903	-0.0732670329842975
15962	NAPA	0.715431217507604	-0.913360370983349
15963	MTMR1	0.435505167310871	-0.0711629675601997
15964	RIOK3	0.0968309203151488	0.0549772686243173
15965	TNFRSF18	0.444330916754649	-0.111237433388577
15966	MATN4	0.148004277194086	-0.410384526219296
15967	RGS11	0.0320479907343576	-0.0663022515768818
15968	RGS9	0.28146352185859	0.149483441631504
15969	DLK1	0.149812701663183	-0.0457118712868318
15970	FBP2	0.421631898566527	-0.104721782072839
15971	FPGT	0.0269437354309745	0.179154105831525
15972	TNFRSF11A	0.790571260123901	-0.232284966638932
15973	TNFRSF10D	0.0683676134586807	0.0293304138057539
15974	TNFRSF10C	0.400037331354663	-0.00728869500286804
15975	TNFRSF10B	0.373536368384338	0.0333266155490621
15976	SCEL	0.0930982390179562	-0.0329441694485676
15977	TNFRSF10A	0.271538347913556	-0.118448861158412
15978	DYRK4	0.0932701587902884	-0.154360546896073
15979	PEX11B	0.358822492749126	0.0431177580349922
15980	ACTN2	0.14082070537762	0.0478300806159711
15981	PEX11A	0.567956444808048	-0.0436685906498726
15982	SUCLG2	0.707974590788119	-0.0643749084497829
15983	SUCLG1	0.77822917837598	-0.0784170117903633
15984	SUCLA2	1.06521101293669	-0.0314886418509352
15985	CREG1	0.0808946295346181	-0.131033886029646
15986	TRIM24	0.180192842241797	-0.0360773415274543
15987	IL18RAP	0.00473253793293171	-0.0648076665862845
15988	IL1RL2	0.1781637889693	-0.190256257043402
15989	IL18R1	0.00965175585221602	-0.130328807168297
15990	CCIN	0.450908119987704	-0.0267641541845026
15991	GALR2	0.0159858408609672	-0.0276846215976466
15992	CCNK	0.128711256964247	-0.691584148877565
15993	DPM1	0.125478262689534	0.101235163847578
15994	CDKL1	0.817173301537825	0.0316974955605891
15995	BANF1	0.304600889157605	-0.617665588323148
15996	DCAF5	0.145516798369367	0.0417090387540797
15997	FGF18	1.48077758231249	-0.0903206371279462
15998	DPM2	0.305039967215184	-0.18279357494724
15999	SAP30	0.680882854742968	-0.142580878722101
16000	HESX1	0.271642346170394	0.0304974503124095
16001	INPP4B	0.130035173024425	0.06529200935876
16002	FGF17	0.783870429318452	-0.0200513917330602
16003	FGF16	0.00687356767588911	-0.0136437826579718
16004	CES2	0.0705610627901363	0.0291144563596379
16005	LIN7A	0.544107404749089	-0.161747289024722
16006	IQGAP1	0.962504953598638	-0.0904422562395805
16007	NRP2	0.0203733834320171	-0.0120996432335719
16008	NRP1	0.504163107445378	-0.0981580199873698
16009	KYAT1	0.660518066986292	-0.131668715602651
16010	SYNGAP1	0.0684713558002813	0.090982129150544
16011	CD84	0.0807896896714872	-0.124360301690982
16012	GMPS	0.259238834855465	-0.0317500966897321
16013	TMEM11	0.224133145589633	-0.0396848493462992
16014	SOCS2	1.89648713726216	-0.0657118570099542
16015	GGH	0.190473660264366	-0.0301830422167622
16016	CFLAR	1.15988959002523	-0.256012812673755
16017	WISP3	0.632283431854153	-0.14309286941417
16018	WISP2	0.462351634259616	0.000874639576140983
16019	WISP1	2.35898531052513	-0.268833314333041
16020	HDAC3	1.14885834012503	-0.321661997098761
16021	PROM1	0.43694765422672	0.0640356591999964
16022	HCAR3	0.100548051126275	-0.0340899382898771
16023	KSR1	0.71197352947474	-0.0556248723229013
16024	ANKRD13A	0.0583157268547471	0.0347928064253644
16025	ALKBH1	1.16875128117428	0.0165666996393488
16026	TSC22D1	0.105190493134508	-0.204193646582736
16027	CCK	0.3813054549736	-0.0530572834407883
16028	KAT2B	0.0188484707927327	-0.0153399226472741
16029	CDK5R1	0.148355914958434	0.120903929690399
16030	ASAP2	0.099935671374049	0.0171607824765973
16031	ALDH1A2	0.0771943990648733	-0.164745234281797
16032	NR1I2	0.294873531520459	0.0196607923947112
16033	FCGBP	1.56368721066752	-0.0912787769588209
16034	PROZ	0.85955888235536	0.0198884358642084
16035	STK19	2.08707011887169	-0.0405852883940061
16036	LDB1	0.227656325355578	-0.0723272392689489
16037	APLN	0.0979318935796435	-0.0068685959958426
16038	PER3	0.0583582735212353	-0.327288925319378
16039	PER2	0.326574565404453	-0.0427107121082575
16040	SYNJ1	0.0177165147276179	-0.0360011251287785
16041	ST3GAL5	2.95585947648365	0.107869730054852
16042	CCKBR	0.84385726824775	-0.0369354627804168
